imageNumber,releaseNumber,title,saveType,romSize,publisher,location,sourceRom,language,im1CRC,im2CRC,comment,duplicateID
2556,2556,Need for Speed Carbon - Own the City,Eeprom_v124,8388608,Electronic Arts,16,Rising Sun,4291,BBF84C55,B9E1AF99,[Table],0
2557,2557,Rec Room Challenge,None,4194304,Majesco Sales,1,Sir VG,2,ADE2094A,83E6A233,[Table],655
2558,2558,Rebelstar - Tactical Command,Eeprom_v124,4194304,Infogrames,0,WRG,4291,A3163A69,C284666D,[Table],656
2559,2559,Juka and the Monophonic Menace,Eeprom_v124,16777216,Orbital Media Inc.,1,Rising Sun,4099,A938CC27,CB269C78,[Table],657
2560,2560,Scurge - Hive,Eeprom_v124,16777216,Orbital Media Inc.,1,Rising Sun,4099,F08C6A3E,E2F03668,[Table],658
2561,2561,Tomb Raider - Legend,Eeprom_v124,8388608,Eidos Interactive,0,Rising Sun,4291,6B70AF1B,99D456D3,[Table],678
2562,2562,SpongeBob SquarePants - Creature from the Krusty Krab,Eeprom_v124,8388608,THQ,0,Rising Sun,12507,C65E30C0,3E9890A7,[Table],659
2563,2563,Tony Hawk's Downhill Jam,Eeprom_v124,16777216,Activision,1,Rising Sun,2,CE929F31,593124E1,[Table],666
2564,2564,Final Fantasy V Advance,Sram_v113,8388608,Nintendo,1,Independent,2,F7D3035B,DEF101C3,[Table],661
2565,2565,"Grim Adventures of Billy & Mandy, The",Eeprom_v124,8388608,Midway,1,Rising Sun,2,AC3029EC,25B38EBD,[Table],0
2566,2566,Tom and Jerry Tales,None,8388608,Sensory Sweep Studios,1,Rising Sun,4099,33FE1CA1,ED717D9A,[Table],672
2567,2567,Pokemon Mystery Dungeon - Red Rescue Team,Flash1M_v102,33554432,Nintendo,0,Rising Sun,4291,94C76ECD,A14A8AA4,[Table],639
2568,2568,Who Wants to Be a Millionaire Junior,None,4194304,Zoo Digital,0,Independent,2,B8520601,E79357DF,[Table],0
2569,2569,"Sims 2, The - Pets",Flash512_v131,33554432,Electronic Arts,1,Rising Sun,2,2996C4ED,10413DE8,[Table],670
2570,2570,2 Games in 1 - SpongeBob SquarePants - Battle for Bikini Bottom + Nicktoons - Freeze Frame Frenzy,Eeprom_v124,16777216,THQ,1,Sir VG,2,2441B466,665AA591,[Table],0
2571,2571,2 Games in 1 - Scooby-Doo + Scooby-Doo 2 - Monsters Unleashed,Eeprom_v124,16777216,THQ,1,Sir VG,2,8B0472BD,66AAF399,[Table],662
2572,2572,2 Games in 1 - Pac-Man World + Ms. Pac-Man - Maze Madness,Eeprom_v124,8388608,Namco,1,Sir VG,2,FA3867A6,D9C2B5F8,[Table],663
2573,2573,2 Games in 1 - Shrek 2 + Madagascar - Operation Penguin,Eeprom_v124,16777216,Activision,1,Sir VG,2,4E6AA217,3FD8723E,[Table],723
2574,2574,2 Games in 1 - Looney Tunes - Acme Antics + Looney Tunes - Dizzy Driving,Eeprom_v124,8388608,Majesco Sales,1,Sir VG,2,1020974A,8DD399AC,[Table],664
2575,2575,2 Games in 1 - Cabela's Big Game Hunter - 2005 Adventures + Rapala Pro Fishing,Eeprom_v124,8388608,Activision,1,Sir VG,2,D7F4C902,DC360516,[Table],0
2576,2576,Bionicle Heroes,Eeprom_v124,16777216,Eidos Interactive,1,Rising Sun,4299,67CEB13F,6D5C1870,[Table],667
2577,2577,Dogz,Eeprom_v124,16777216,Ubi Soft,0,Rising Sun,195,23C73FFB,D286BD7E,[Table],665
2578,2578,Tony Hawk's Downhill Jam,Eeprom_v124,16777216,Activision,0,Rising Sun,4291,CD6E14FC,1FDF619D,[Table],666
2579,2579,Bionicle Heroes,Eeprom_v124,16777216,Eidos Interactive,0,Rising Sun,4299,0464E986,063100A7,[Table],667
2580,2580,Super Robot Taisen - Original Generation 2,Flash512_v130,16777216,Atlus,1,Independent,2,EC60359B,9303856D,[Table],668
2581,2581,Sonic the Hedgehog - Genesis,Eeprom_v124,4194304,Sega,1,Trashman,2,ECEE575E,C7D06DC0,[Table],0
2582,2582,Winx Club - Quest for the Codex,Eeprom_v124,8388608,Konami,1,Rising Sun,2,9D7C8FBD,AFDDA77B,[Table],685
2583,2583,Hot Wheels - Velocity X,None,8388608,THQ,0,Independent,2,0C6C61BC,16D90D31,[Table],669
2584,2584,"Sims 2, The - Pets",Flash512_v131,33554432,Electronic Arts,0,Lightforce,4307,C83F399B,DDA48D06,[Table],670
2585,2585,Spider-Man - Battle for New York,Eeprom_v124,16777216,Activision,1,Rising Sun,2,2EDDE033,68A08D1D,[Table],682
2586,2586,Eragon,Eeprom_v124,16777216,Vivendi,0,Rising Sun,4291,24B3DEB4,782B36B5,[Table],671
2587,2587,Eragon,Eeprom_v124,16777216,Vivendi,1,Rising Sun,2,2CA63590,CA167768,[Table],671
2588,2588,Hi Hi Puffy AmiYumi - Kaznapped!,Eeprom_v124,8388608,D3,0,Rising Sun,66,46490CE6,F64EF099,[Table],559
2589,2589,Tom and Jerry Tales,None,8388608,Sensory Sweep Studios,0,Rising Sun,4291,C8E3F3D2,FBDD0958,[Table],672
2590,2590,Happy Feet,Eeprom_v126,33554432,Midway,0,Rising Sun,4291,22767132,46AA4AFF,[Table],676
2591,2591,Justice League Heroes - The Flash,Eeprom_v124,8388608,WayForward,0,Rising Sun,4291,453D98C7,51D1A57A,[Table],673
2592,2592,Flushed Away,None,16777216,D3,0,Rising Sun,4291,73D39F82,DAE65655,[Table],674
2593,2593,"Biene Maja, Die - Klatschmohnwiese in Gefahr",Eeprom_v124,4194304,Midway,2,Rising Sun,64,BAA80AA3,5666C1B7,[Table],0
2594,2594,Disney Princess - Royal Adventure,Eeprom_v124,8388608,Ubi Soft,0,Lightforce,67,61975651,C87E499A,[Table],675
2595,2595,Happy Feet,Eeprom_v126,33554432,Midway,1,Rising Sun,3,68645750,16C3BBAB,[Table],676
2596,2596,Polarium Advance,Flash512_v131,4194304,Atlus,1,Rising Sun,2,A449214F,02D74075,[Table],606
2597,2597,Tonka - On the Job,None,4194304,THQ,1,Rising Sun,2,C0248266,67C0C364,[Table],0
2598,2598,Yggdra Union - We'll Never Fight Alone,Eeprom_v126,33554432,Atlus,1,Rising Sun,2,D74A7033,7CB1A652,[Table],677
2599,2599,Final Fantasy VI Advance,Sram_v113,8388608,Square Enix,7,WRG,256,3262A252,597B30CA,[Table],715
2600,2600,Tomb Raider - Legend,Eeprom_v124,8388608,Eidos Interactive,1,Sir VG,4291,6B70AF1B,86261CAB,[Table],678
2601,2601,Lizzie McGuire 2 - Lizzie Diaries Special Edition,Flash512_v131,33554432,Ubi Soft,1,Sir VG,3,3268AEEC,299EF2EE,[Table],0
2602,2602,Motoracer Advance,Sram_F_v102,4194304,Ubi Soft,1,Sir VG,2,757D0CD5,31D246BE,[Table],679
2603,2603,"2 Games in 1 - Monsters, Inc. + Finding Nemo",None,16777216,THQ,1,Sir VG,2,23E4E58F,39BCC629,[Table],486
2604,2604,Totally Spies! 2 - Undercover,Eeprom_v124,8388608,Infogrames,1,Sir VG,3,1B0EB0E1,C832EBDA,[Table],699
2605,2605,Hot Wheels - All Out,None,4194304,Destination Software,1,Sir VG,2,3A2DCC93,2838E7F9,[Table],720
2606,2606,March of the Penguins,None,4194304,Destination Software,1,Sir VG,2,E5FC4AEB,FB7C0725,[Table],729
2607,2607,World Championship Poker,None,4194304,Crave Entertainment,0,Sir VG,4291,1DAEB592,3ED91CE6,[Table],681
2608,2608,"2 Games in 1 - Matchbox Emergency Response + Matchbox Air, Land & Sea Rescue",None,4194304,Destination Software,0,Sir VG,4291,8F3E8FEF,DEA68A09,[Table],680
2609,2609,Spider-Man - Battle for New York,Eeprom_v124,16777216,Activision,0,Rising Sun,4291,31650053,C3938582,[Table],682
2610,2610,Curious George,Eeprom_v124,4194304,Namco,0,Rising Sun,12995,B26F9A14,B5521EA8,[Table],683
2611,2611,Charlotte's Web,Eeprom_v124,16777216,Sega,1,Rising Sun,4291,16940710,13B19862,[Table],719
2612,2612,F24 Stealth Fighter,None,4194304,Majesco Sales,1,Rising Sun,2,D344E492,FB04ADB8,[Table],0
2613,2613,Shrek - Smash n' Crash Racing,Eeprom_v124,8388608,Activision,1,Rising Sun,2,C7CEDD0C,95667A6E,[Table],717
2614,2614,My Animal Centre in Africa,Eeprom_v126,33554432,BrainGame,0,Rising Sun,4291,4C429098,29458E73,[Table],0
2615,2615,Game Boy Advance Video - Nicktoons - Volume 3,None,33554432,Majesco Sales,1,Sir VG,2,9B44D8F9,D7349A89,[Table],0
2616,2616,Tringo,Eeprom_v124,4194304,Crave Entertainment,0,Independent,4291,7D8F463B,29D043B2,[Table],684
2617,2617,Rayman - Raving Rabbids,Eeprom_v124,16777216,Ubi Soft,1,Rising Sun,4099,F95607FA,BA610E00,[Table],565
2618,2618,Superman Returns - Fortress of Solitude,Eeprom_v124,16777216,Electronic Arts,16,Rising Sun,4291,FF1BDEE3,7747894A,[Table],0
2619,2619,Final Fantasy IV Advance,Sram_v113,8388608,Square Enix,7,Download@2ch,256,17FCEA9D,152BFEF1,[Table],548
2620,2620,Winx Club - Quest for the Codex,Eeprom_v124,8388608,Konami,0,Rising Sun,4291,445095FC,96BB18AD,[Table],685
2621,2621,Rayman - Raving Rabbids,Eeprom_v124,16777216,Ubi Soft,0,Rising Sun,4307,FD710A72,DD6992B6,[Table],565
2622,2622,Mazes of Fate,Eeprom_v124,16777216,Graffiti Entertainment,1,Rising Sun,4291,34C21C54,17D7DC02,[Table],0
2623,2623,2 Games in 1 - Winnie the Pooh's - Rumbly Tumbly Adventure + Rayman 3,Eeprom_v124,16777216,Ubi Soft,0,Independent,13051,45CCD3BA,55E40D93,[Table],0
2624,2624,2 Games in 1 - SpongeBob SquarePants - The Movie + SpongeBob SquarePants and Friends - Freeze Frame Frenzy,Eeprom_v124,16777216,THQ,0,Sir VG,4307,F3510355,9A6186D9,[Table],0
2625,2625,Sky Dancers - They Magically Fly!,None,4194304,Crave Entertainment,0,Sir VG,4291,89F294D7,A647B09A,[Table],687
2626,2626,Chicken Shoot 2,None,4194304,Zoo Digital,0,Sir VG,4291,A7B19D66,349A4996,[Table],688
2627,2627,Hello Kitty - Happy Party Pals,None,4194304,THQ,0,Sir VG,2,6F7EA9E6,D9F88E80,[Table],564
2628,2628,Cabbage Patch Kids - The Patch Puppy Rescue,Eeprom_v124,4194304,D3,0,Sir VG,2,23976300,84D2A0C5,[Table],689
2629,2629,Tokyo Xtreme Racer Advance,Eeprom_v124,4194304,Crave Entertainment,0,Sir VG,4291,D7024F12,6AEE2A5C,[Table],690
2630,2630,Game Boy Advance Video - Cartoon Network Collection - Premium Edition,None,33554432,Majesco Sales,1,Sir VG,2,56B38D14,C1186627,[Table],691
2631,2631,Agent Hugo - Roborumble,None,4194304,ITE Media,0,Rising Sun,15099,C04119A5,A8D0F4C1,[Table],0
2632,2632,"2 Games in 1 - SpongeBob SquarePants - Battle for Bikini Bottom + Fairly Odd Parents!, The - Breakin' da Rules",None,16777216,THQ,1,Sir VG,2,206792DC,D925497D,[Table],0
2633,2633,Nintendo MP3 Player,None,4194304,Nintendo,1,WRG,4291,F1AB5EEB,3A8D29C1,[Table],0
2634,2634,Avatar - The Legend of Aang,Eeprom_v124,8388608,THQ,0,Sir VG,83,107E5EAE,DD3815DC,[Table],692
2635,2635,Back to Stone,None,4194304,Graffiti Entertainment,1,Rising Sun,3,CC6FB100,6E57759B,[Table],738
2636,2636,Trollz - Hair Affair!,Eeprom_v124,8388608,Ubi Soft,0,Independent,194,539229E9,68F958E1,[Table],693
2637,2637,Arthur and the Minimoys,Eeprom_v124,16777216,Infogrames,0,FireX,4307,EC1CE7FF,D05F7650,[Table],698
2638,2638,"King of Fighters EX, The - NeoBlood",Eeprom_v122,8388608,Sammy,1,Sir VG,2,2855E95D,8A90111D,[Table],107
2639,2639,Bratz - Babyz,None,4194304,THQ,0,Independent,4226,07AF77AD,FE7B74C3,[Table],686
2640,2640,Dogz - Fashion,Eeprom_v124,8388608,Ubi Soft,0,Sir VG,2,F128D2AA,23183CFD,[Table],641
2641,2641,Medal of Honor - Underground,None,8388608,Zoo Digital,0,Sir VG,4227,1E3EE71F,442488EE,[Table],253
2642,2642,Open Season,Eeprom_v124,8388608,Ubi Soft,0,Sir VG,4115,66EB8267,D81102C2,[Table],654
2643,2643,"Ed, Edd n Eddy - Jawbreakers!",Eeprom_v122,4194304,BAM!,1,Sir VG,2,8BD0BF34,13BB64D3,[Table],292
2644,2644,2 Games in 1 - Shrek 2 + Madagascar,Eeprom_v124,16777216,Activision,1,Independent,2,8431F3E3,B2CD66A2,[Table],718
2645,2645,"Fairly Odd Parents!, The - Shadow Showdown",None,4194304,THQ,0,Sir VG,2,DDE73885,1528A232,[Table],458
2646,2646,Bratz - Babyz,None,4194304,THQ,1,Sir VG,2,07AF77AD,5C377DF3,[Table],686
2647,2647,Marvel - Ultimate Alliance,Eeprom_v124,8388608,Activision,0,Independent,130,3C77517F,813108B7,[Table],694
2648,2648,Cars,Eeprom_v124,8388608,THQ,0,Independent,6144,DACEF122,3E060113,[Table],629
2649,2649,Power Rangers - S.P.D.,None,4194304,THQ,0,Independent,4226,D2346CAF,A67A37E7,[Table],569
2650,2650,2 Games in 1 - Finding Nemo + Finding Nemo - The Continuing Adventures,None,16777216,THQ,0,Independent,12426,4E5F54ED,0E1DF137,[Table],631
2651,2651,Danny Phantom - The Ultimate Enemy,Eeprom_v124,4194304,THQ,0,Sir VG,19,0EF6F5B0,AA33CEFC,[Table],613
2652,2652,Monster House,Eeprom_v124,8388608,THQ,0,Sir VG,2,77EEDDEF,C2958A90,[Table],636
2653,2653,"2 Games in 1 - Buscando a Nemo + Increibles, Los",None,16777216,THQ,4,Independent,4224,E1EE9641,88F64979,[Table],610
2654,2654,Rock'em Sock'em Robots,None,4194304,Destination Software,0,Independent,4291,3201F82E,5F14E22C,[Table],695
2655,2655,Bratz - Rock Angelz,Eeprom_v124,8388608,THQ,4,Independent,4096,8C75592D,B14927A1,[Table],542
2656,2656,Trollz - Hair Affair!,Eeprom_v124,8388608,Ubi Soft,0,Independent,4099,00BE4512,151E06BC,[Table],693
2657,2657,"Original Harlem Globetrotters, The",None,4194304,Zoo Digital,0,Independent,4291,D97F7A9F,3EBBF113,[Table],696
2658,2658,Shin-chan - Contra los Munecos de Shock Gahn,Eeprom_v126,16777216,Infogrames,4,Independent,4096,388B80E5,09CBD5F1,[Table],708
2659,2659,Arthur and the Invisibles,Eeprom_v124,16777216,Infogrames,1,Rising Sun,4099,EC1CE7FF,FD7BC092,[Table],698
2660,2660,2 Games in 1 - Dora the Explorer - The Search for the Pirate Pig's Treasure + Dora the Explorer - Super Star Adventures!,None,8388608,Take 2,1,Sir VG,2,11AA1FC2,7CB80FCC,[Table],0
2661,2661,Totally Spies! 2 - Undercover,Eeprom_v124,8388608,Infogrames,0,Sir VG,4307,B71C5F40,A01234EB,[Table],699
2662,2662,Alex Rider - Stormbreaker,Eeprom_v124,4194304,THQ,0,Sir VG,4163,FD923D5F,E706B983,[Table],700
2663,2663,Barbie in the 12 Dancing Princesses,None,4194304,Activision,0,Sir VG,4291,59D591B8,9A0FC972,[Table],701
2664,2664,Shamu's Deep Sea Adventures,Eeprom_v126,33554432,Activision,0,Sir VG,2,02CF7322,FCA625D1,[Table],702
2665,2665,"Barbie Diaries, The - High School Mystery",Eeprom_v124,8388608,Activision,0,Sir VG,2,8EA3A164,1CCECFB4,[Table],703
2666,2666,Noddy - A Day in Toyland,None,4194304,The Game Factory,0,Sir VG,6299,43463669,29E06F55,[Table],704
2667,2667,Bratz - Forever Diamondz,Eeprom_v124,8388608,THQ,0,Sir VG,4227,36A7B93A,1BD57D0B,[Table],651
2668,2668,Dogz,Eeprom_v124,8388608,Ubi Soft,0,Sir VG,2,F12606B6,BA99CC79,[Table],665
2669,2669,Strawberry Shortcake - Summertime Adventure - Special Edition,None,16777216,Majesco Sales,1,Sir VG,2,CEAA939F,A7AC7FF3,[Table],0
2670,2670,"2 Games in 1 - Finding Nemo + Incredibles, The",None,16777216,THQ,0,Independent,4224,D6F0B68B,9E0DCE41,[Table],610
2671,2671,2 Games in 1 - Sonic Advance + Chu Chu Rocket!,Flash512_v133,16777216,Sega,0,Independent,4419,DB3575EC,BE988867,[Table],697
2672,2672,Pippa Funnell - Stable Adventure,Eeprom_v124,4194304,Ubi Soft,0,Sir VG,3,2390D88E,FD0F36DB,[Table],705
2673,2673,Pocket Monsters - FireRed,Flash1M_v103,16777216,Nintendo,7,2CH,256,38D3FCDD,46AA4C25,[Table],398
2674,2674,Game Boy Advance Video - Cartoon Network Collection - Edition Speciale,None,33554432,Majesco Sales,5,Independent,1,E8DA3666,543CD735,[Table],706
2675,2675,Game Boy Advance Video - Teenage Mutant Ninja Turtles - Le Demenagement,None,33554432,Majesco Sales,5,Independent,1,99E50E7F,717B4AA9,[Table],0
2676,2676,Game Boy Advance Video - Yu-Gi-Oh! Yugi vs. Joey,None,33554432,Majesco Sales,5,Independent,1,9C135C0D,603C4AF5,[Table],707
2677,2677,Nos Voisins - Les Hommes,Eeprom_v124,8388608,Activision,5,Independent,1,7F334D0E,C67336B0,[Table],624
2678,2678,"2 Games in 1 - Finding Nemo + Incredibles, The",None,16777216,THQ,0,Independent,17,39F8AA95,0B92CA92,[Table],610
2679,2679,Best Friends - My Horse,Eeprom_v124,8388608,DTP,0,Lightforce,66,44D8FD64,154D53BD,[Table],751
2680,2680,Pippa Funnell 2,Eeprom_v124,4194304,Ubi Soft,0,Sir VG,3,B46387C8,AFFFF5D9,[Table],711
2681,2681,2 Games in 1 - Uno + Skip-Bo,None,4194304,Destination Software,0,Supplex,4291,C539271F,F8A5A611,[Table],709
2682,2682,2 Games in 1 - SpongeBob SquarePants - SuperSponge + SpongeBob SquarePants - Battle for Bikini Bottom,None,16777216,THQ,0,Sir VG,2,A3FD6EE3,DC822FBA,[Table],710
2683,2683,Scrabble Scramble,None,4194304,Zoo Digital,0,Sir VG,2,22039A60,D40D923E,[Table],633
2684,2684,Jimmy Neutron - Un Garcon Genial - L'Attaque des Twonkies,Eeprom_v124,4194304,THQ,5,Independent,1,37B80FBF,3E3D7881,[Table],602
2685,2685,Super Mario Advance 4,Flash1M_v102,4194304,Nintendo,7,Independent,256,060020B5,D57D9C2C,[Table],328
2686,2686,Princess Natasha,None,4194304,Zoo Digital,0,Supplex,4291,3A0321C2,31C7B2D3,[Table],714
2687,2687,Monster Trucks Mayhem,None,4194304,Zoo Digital,0,Supplex,4291,B516083B,2E3018B5,[Table],713
2688,2688,ATV Thunder Ridge Riders,None,4194304,Zoo Digital,0,Supplex,4291,09DB44F4,31507DCB,[Table],712
2689,2689,Final Fantasy VI Advance,Sram_v113,8388608,Nintendo,1,XenoPhobia,2,2B0D0E95,6823A154,[Table],715
2690,2690,Polly Pocket! - Super Splash Island,None,4194304,Destination Software,0,Supplex,4291,71F0563F,FA7DB08F,[Table],349
2691,2691,All Grown Up! - Express Yourself,Eeprom_v124,4194304,THQ,0,Independent,3,309F4809,4E0DE782,[Table],716
2692,2692,Shrek - Smash n' Crash Racing,Eeprom_v124,8388608,Activision,0,Supplex,4291,2AEF6DE9,1B92A16C,[Table],717
2693,2693,Over the Hedge,Eeprom_v124,8388608,Activision,0,Independent,2,B73B79C0,875D0E82,[Table],624
2694,2694,Ghost Rider,Eeprom_v124,8388608,Take 2,16,Rising Sun,4307,29171DFE,9A370335,[Table],0
2695,2695,2 Games in 1 - Shrek 2 + Madagascar,Eeprom_v124,16777216,Activision,0,Independent,2,4E6AA217,67FF7621,[Table],718
2696,2696,2 Games in 1 - Finding Nemo + Finding Nemo - The Continuing Adventures,None,16777216,THQ,0,Independent,81,DE7F18D4,F0C779C5,[Table],631
2697,2697,Charlotte's Web,Eeprom_v124,16777216,Sega,0,Independent,4291,16940710,7B20FA29,[Table],719
2698,2698,2 Games in 1 - Scooby-Doo + Scooby-Doo 2 - Les Monstres Se Dechainent,Eeprom_v124,16777216,THQ,5,Independent,4291,8C7A520E,70240F5C,[Table],662
2699,2699,Cars,Eeprom_v124,8388608,THQ,0,Independent,8744,9FB3A272,1A9159ED,[Table],629
2700,2700,Trick Star,Eeprom_v124,4194304,Liquid Games,0,Independent,4291,AC9BB9A6,EE9F105A,[Table],0
2701,2701,Zoey 101,None,4194304,THQ,1,Rising Sun,2,71C0D780,F0376C56,[Table],0
2702,2702,Polly Pocket! - Super Splash Island,None,4194304,Destination Software,1,Sir VG,2,45BF4BC8,2811ADE5,[Table],349
2703,2703,"2 Games in 1 - Disney Principesse + Koda, Fratello Orso",Eeprom_v122,16777216,THQ,6,Independent,12507,1DE554EE,552EFB52,[Table],515
2704,2704,Kid Paddle,Eeprom_v124,8388608,Infogrames,0,Independent,17,729B4776,50FECECC,[Table],0
2705,2705,"2 Games in 1 - Finding Nemo - The Continuing Adventures + Incredibles, The",None,16777216,THQ,1,Sir VG,2,CF6767A0,FB2FC238,[Table],0
2706,2706,"Wilden Fussball-Kerle, Die - Gefahr im Wilde Kerle Land",Eeprom_v124,16777216,Kiddinx,2,Supplex,64,CD8E6E19,A7880F7E,[Table],0
2707,2707,Trollz - Hair Affair!,Eeprom_v124,8388608,Ubi Soft,0,Sir VG,2,69820A4F,5D484BEC,[Table],693
2708,2708,Uno Free Fall,None,4194304,Destination Software,1,Sir VG,2,2A598BF4,FE85E71F,[Table],735
2709,2709,Over the Hedge - Beesten bij de Buren,Eeprom_v124,8388608,Activision,8,Independent,16,8F78EFBD,A5C276AB,[Table],624
2710,2710,Hot Wheels - All Out,None,4194304,Destination Software,0,Independent,4291,FE719AB6,28AAFCCB,[Table],720
2711,2711,Drake & Josh,None,4194304,THQ,1,Rising Sun,3,24467312,FF3D5BE6,[Table],0
2712,2712,Danny Phantom - Dschungelstadt,Eeprom_v124,4194304,THQ,2,Lightforce,64,BDF1F8EE,CE575F37,[Table],721
2713,2713,TMNT,Eeprom_v124,8388608,Ubi Soft,1,Rising Sun,4099,3E4BB66E,9668CAE6,[Table],722
2714,2714,Nickelodeon Vol. 1 GBA 4-Pack,Sram_v113,33554432,THQ,1,Sir VG,2,B8511A91,D26C17E2,[Table],0
2715,2715,TMNT,Eeprom_v124,8388608,Ubi Soft,0,Lightforce,4291,3E4BB66E,5B36B671,[Table],722
2716,2716,2 Games in 1 - Scooby-Doo + Scooby-Doo 2 - Monsters Unleashed,Eeprom_v124,16777216,THQ,0,Independent,2,8B0472BD,14A6E1E9,[Table],662
2717,2717,2 Games in 1 - Shrek 2 + Madagascar - Operation Penguin,Eeprom_v124,16777216,Activision,0,Independent,2,4E6AA217,7E5C7534,[Table],723
2718,2718,2 Games in 1 - Monsters en Co. + Finding Nemo,None,16777216,THQ,8,Independent,4115,5AE14CD0,616F70C6,[Table],486
2719,2719,Uno 52,None,4194304,Destination Software,0,Supplex,4291,C0558049,BF1659FE,[Table],724
2720,2720,Meet the Robinsons,Eeprom_v124,8388608,Ubi Soft,1,Rising Sun,2,BA15E338,D94E9CA9,[Table],727
2721,2721,2 Games in 1 - Les Razmoket Rencontrent les Delajungle + SpongeBob SquarePants - SuperSponge,None,8388608,THQ,5,Independent,3,1E731A8C,A3FD6EE3,[Table],725
2722,2722,Petz Vet,Eeprom_v124,8388608,Ubi Soft,1,Rising Sun,2,33ABC421,B5FCD9AE,[Table],726
2723,2723,Dogz 2,Eeprom_v124,16777216,Ubi Soft,1,Rising Sun,2,7FA17F00,B99612A9,[Table],734
2724,2724,Meet the Robinsons,Eeprom_v124,8388608,Ubi Soft,0,Supplex,4307,D4EB0B0E,48C9ACC3,[Table],727
2725,2725,Britney's Dance Beat,None,8388608,THQ,0,Sir VG,2,AD478A32,BE0216CA,[Table],136
2726,2726,Dora the Explorer - Super Star Adventures!,None,4194304,Take 2,0,Sir VG,19,CE37D2D4,C78B18FF,[Table],728
2727,2727,Final Fantasy V Advance,Sram_v113,16777216,Nintendo,0,Eternity,4291,03C05733,7C949CA5,[Table],661
2728,2728,March of the Penguins,None,4194304,Zoo Digital,0,Independent,4291,6F21518E,574BED46,[Table],729
2729,2729,Game Boy Advance Video - Cartoon Network Collection - Edition Platinum,None,33554432,Majesco Sales,5,Independent,1,4418EF34,ABFD26D7,[Table],730
2730,2730,Spider-Man 3,Eeprom_v124,8388608,Activision,2,Rising Sun,64,A4EE9867,CFDB5167,[Table],731
2731,2731,Postman Pat and the Greendale Rocket,None,4194304,The Game Factory,0,Sir VG,522,EE6E59B2,A4F9063C,[Table],0
2732,2732,Spider-Man 3,Eeprom_v124,8388608,Activision,1,OMGba,2,67EC792F,6287E1C1,[Table],731
2733,2733,Spider-Man 3,Eeprom_v124,8388608,Activision,0,Independent,2,67EC792F,2B0D0222,[Table],731
2734,2734,Spider-Man 3,Eeprom_v124,8388608,Activision,4,Independent,4096,C04C622E,A97A77CB,[Table],731
2735,2735,M&M's Break' Em,None,4194304,Destination Software,1,Sir VG,2,44BBBBD0,D6F4E53E,[Table],0
2736,2736,Cars,Eeprom_v124,8388608,THQ,0,Supplex,17,EE75FF40,DB2FE56B,[Table],629
2737,2737,Mijn Dierenpension,Eeprom_v124,8388608,DTP,8,Supplex,18,C14D9745,D820E767,[Table],590
2738,2738,Mijn Dierenpraktijk,Eeprom_v124,8388608,DTP,8,Supplex,18,9E5E8DCC,D3B0B17A,[Table],732
2739,2739,Paard & Pony - Mijn Manege,Eeprom_v124,4194304,DTP,8,Supplex,18,13FB1F09,20BFA4AC,[Table],705
2740,2740,Paard & Pony - Paard in Galop!,Eeprom_v124,4194304,DTP,8,Supplex,18,FF934B6F,40727879,[Table],711
2741,2741,Spider-Man 3,Eeprom_v124,8388608,Activision,6,Independent,128,32751327,7EBEA13A,[Table],731
2742,2742,Shrek the Third,Eeprom_v124,8388608,Activision,1,Sir VG,2,F5E8735A,CA100647,[Table],736
2743,2743,2K Sports - Major League Baseball 2K7,None,8388608,Take 2,1,OMGba,2,C3BF0E41,4CEA6681,[Table],0
2744,2744,SpongeBob SquarePants and Friends - Battle for Volcano Island,Eeprom_v124,4194304,THQ,0,Lightforce,4307,F57D43CB,FC476D6B,[Table],733
2745,2745,"2 Games in 1 - Lion King, The + Disney Princess",Eeprom_v124,16777216,THQ,0,Sir VG,12507,9402FF31,90BFC171,[Table],492
2746,2746,Cocoto Kart Racer,None,4194304,Big Ben Interactive,0,Independent,4291,8964128A,D37088F8,[Table],0
2747,2747,Dogz 2,Eeprom_v124,16777216,Ubi Soft,0,Independent,2,F2B91949,758BAB6D,[Table],734
